# Capture histories exported from 'ms.ch' 
# Mon Apr 05 7:09:37 AM 2021 
# Session ID Occasion Detector Sex 
Ithala_2016 Leopard_African_Male_4_63 1 Ithala_2016_Station20 2
Ithala_2016 Leopard_African_Male_4_63 1 Ithala_2016_Station20 2
Ithala_2016 Leopard_African_Male_4_63 1 Ithala_2016_Station27 2
Ithala_2016 Leopard_African_Male_4_63 1 Ithala_2016_Station28 2
Ithala_2016 Leopard_African_Male_4_7 1 Ithala_2016_Station1 2
Ithala_2016 Leopard_African_Male_4_7 1 Ithala_2016_Station10 2
Ithala_2016 Leopard_African_Male_4_7 1 Ithala_2016_Station10 2
Ithala_2016 Leopard_African_Male_4_7 1 Ithala_2016_Station10 2
Ithala_2016 Leopard_African_Male_4_7 1 Ithala_2016_Station2 2
Ithala_2016 Leopard_African_Male_4_7 1 Ithala_2016_Station2 2
Ithala_2016 Leopard_African_Male_4_7 1 Ithala_2016_Station9 2
Ithala_2016 Leopard_African_Male_4_7 1 Ithala_2016_Station9 2
Ithala_2016 Leopard_African_Male_4_7 1 Ithala_2016_Station9 2
Ithala_2016 Leopard_African_Male_4_76 1 Ithala_2016_Station21 2
Ithala_2016 Leopard_African_Male_4_76 1 Ithala_2016_Station21 2
Ithala_2016 Leopard_African_Male_4_76 1 Ithala_2016_Station21 2
Ithala_2016 Leopard_African_Male_4_76 1 Ithala_2016_Station21 2
Ithala_2016 Leopard_African_Male_4_76 1 Ithala_2016_Station22 2
Ithala_2016 Leopard_African_Male_4_76 1 Ithala_2016_Station24 2
Ithala_2016 Leopard_African_Male_4_76 1 Ithala_2016_Station24 2
Ithala_2016 Leopard_African_Male_4_76 1 Ithala_2016_Station24 2
Ithala_2016 Leopard_African_Male_4_76 1 Ithala_2016_Station25 2
Ithala_2016 Leopard_African_Male_4_80 1 Ithala_2016_Station21 2
Ithala_2016 Leopard_African_Male_4_80 1 Ithala_2016_Station22 2
Ithala_2016 Leopard_African_Unknown_4_37 1 Ithala_2016_Station13 NA
Ithala_2016 Leopard_African_Unknown_4_99 1 Ithala_2016_Station21 NA
KPGR_2015 Leopard_African_Female_8_200 1 KPGR_2015_Station10 1
KPGR_2015 Leopard_African_Female_8_200 1 KPGR_2015_Station2 1
KPGR_2015 Leopard_African_Female_8_200 1 KPGR_2015_Station48 1
KPGR_2015 Leopard_African_Female_8_200 1 KPGR_2015_Station6 1
KPGR_2015 Leopard_African_Female_8_201 1 KPGR_2015_Station11 1
KPGR_2015 Leopard_African_Female_8_201 1 KPGR_2015_Station11 1
KPGR_2015 Leopard_African_Female_8_201 1 KPGR_2015_Station11 1
KPGR_2015 Leopard_African_Female_8_201 1 KPGR_2015_Station11 1
KPGR_2015 Leopard_African_Female_8_201 1 KPGR_2015_Station23 1
KPGR_2015 Leopard_African_Female_8_201 1 KPGR_2015_Station24 1
KPGR_2015 Leopard_African_Female_8_201 1 KPGR_2015_Station24 1
KPGR_2015 Leopard_African_Female_8_201 1 KPGR_2015_Station30 1
KPGR_2015 Leopard_African_Female_8_203 1 KPGR_2015_Station1 1
KPGR_2015 Leopard_African_Female_8_203 1 KPGR_2015_Station1 1
KPGR_2015 Leopard_African_Female_8_203 1 KPGR_2015_Station1 1
KPGR_2015 Leopard_African_Female_8_205 1 KPGR_2015_Station21 1
KPGR_2015 Leopard_African_Female_8_206 1 KPGR_2015_Station22 1
KPGR_2015 Leopard_African_Female_8_206 1 KPGR_2015_Station22 1
KPGR_2015 Leopard_African_Female_8_206 1 KPGR_2015_Station22 1
KPGR_2015 Leopard_African_Female_8_207 1 KPGR_2015_Station24 1
KPGR_2015 Leopard_African_Female_8_208 1 KPGR_2015_Station24 1
KPGR_2015 Leopard_African_Female_8_209 1 KPGR_2015_Station32 1
KPGR_2015 Leopard_African_Female_8_209 1 KPGR_2015_Station32 1
KPGR_2015 Leopard_African_Female_8_210 1 KPGR_2015_Station34 1
KPGR_2015 Leopard_African_Female_8_212 1 KPGR_2015_Station34 1
KPGR_2015 Leopard_African_Female_8_212 1 KPGR_2015_Station34 1
KPGR_2015 Leopard_African_Female_8_212 1 KPGR_2015_Station34 1
KPGR_2015 Leopard_African_Female_8_212 1 KPGR_2015_Station34 1
KPGR_2015 Leopard_African_Female_8_212 1 KPGR_2015_Station36 1
KPGR_2015 Leopard_African_Female_8_212 1 KPGR_2015_Station43 1
KPGR_2015 Leopard_African_Female_8_212 1 KPGR_2015_Station43 1
KPGR_2015 Leopard_African_Female_8_214 1 KPGR_2015_Station46 1
KPGR_2015 Leopard_African_Female_8_214 1 KPGR_2015_Station47 1
KPGR_2015 Leopard_African_Female_8_214 1 KPGR_2015_Station47 1
KPGR_2015 Leopard_African_Female_8_214 1 KPGR_2015_Station47 1
KPGR_2015 Leopard_African_Female_8_214 1 KPGR_2015_Station47 1
KPGR_2015 Leopard_African_Female_8_215 1 KPGR_2015_Station11 1
KPGR_2015 Leopard_African_Female_8_220 1 KPGR_2015_Station42 1
KPGR_2015 Leopard_African_Female_8_224 1 KPGR_2015_Station24 1
KPGR_2015 Leopard_African_Female_8_302 1 KPGR_2015_Station28 1
KPGR_2015 Leopard_African_Female_8_302 1 KPGR_2015_Station28 1
KPGR_2015 Leopard_African_Female_8_302 1 KPGR_2015_Station4 1
KPGR_2015 Leopard_African_Female_8_303 1 KPGR_2015_Station12 1
KPGR_2015 Leopard_African_Female_8_303 1 KPGR_2015_Station12 1
KPGR_2015 Leopard_African_Female_8_303 1 KPGR_2015_Station12 1
KPGR_2015 Leopard_African_Female_8_303 1 KPGR_2015_Station12 1
KPGR_2015 Leopard_African_Female_8_303 1 KPGR_2015_Station18 1
KPGR_2015 Leopard_African_Female_8_303 1 KPGR_2015_Station22 1
KPGR_2015 Leopard_African_Female_8_303 1 KPGR_2015_Station22 1
KPGR_2015 Leopard_African_Female_8_303 1 KPGR_2015_Station22 1
KPGR_2015 Leopard_African_Female_8_306 1 KPGR_2015_Station28 1
KPGR_2015 Leopard_African_Female_8_306 1 KPGR_2015_Station28 1
KPGR_2015 Leopard_African_Female_8_306 1 KPGR_2015_Station28 1
KPGR_2015 Leopard_African_Female_8_306 1 KPGR_2015_Station29 1
KPGR_2015 Leopard_African_Female_8_306 1 KPGR_2015_Station29 1
KPGR_2015 Leopard_African_Female_8_306 1 KPGR_2015_Station29 1
KPGR_2015 Leopard_African_Female_8_306 1 KPGR_2015_Station29 1
KPGR_2015 Leopard_African_Female_8_306 1 KPGR_2015_Station29 1
KPGR_2015 Leopard_African_Female_8_306 1 KPGR_2015_Station56 1
KPGR_2015 Leopard_African_Female_8_311 1 KPGR_2015_Station21 1
KPGR_2015 Leopard_African_Female_8_311 1 KPGR_2015_Station3 1
KPGR_2015 Leopard_African_Female_8_319 1 KPGR_2015_Station11 1
KPGR_2015 Leopard_African_Female_8_319 1 KPGR_2015_Station23 1
KPGR_2015 Leopard_African_Female_8_319 1 KPGR_2015_Station23 1
KPGR_2015 Leopard_African_Female_8_319 1 KPGR_2015_Station23 1
KPGR_2015 Leopard_African_Female_8_319 1 KPGR_2015_Station23 1
KPGR_2015 Leopard_African_Female_8_319 1 KPGR_2015_Station23 1
KPGR_2015 Leopard_African_Female_8_320 1 KPGR_2015_Station21 1
KPGR_2015 Leopard_African_Female_8_320 1 KPGR_2015_Station32 1
KPGR_2015 Leopard_African_Female_8_332 1 KPGR_2015_Station16 1
KPGR_2015 Leopard_African_Female_8_332 1 KPGR_2015_Station48 1
KPGR_2015 Leopard_African_Female_8_332 1 KPGR_2015_Station48 1
KPGR_2015 Leopard_African_Male_8_200 1 KPGR_2015_Station10 2
KPGR_2015 Leopard_African_Male_8_200 1 KPGR_2015_Station48 2
KPGR_2015 Leopard_African_Male_8_200 1 KPGR_2015_Station48 2
KPGR_2015 Leopard_African_Male_8_200 1 KPGR_2015_Station48 2
KPGR_2015 Leopard_African_Male_8_200 1 KPGR_2015_Station48 2
KPGR_2015 Leopard_African_Male_8_200 1 KPGR_2015_Station48 2
KPGR_2015 Leopard_African_Male_8_200 1 KPGR_2015_Station51 2
KPGR_2015 Leopard_African_Male_8_200 1 KPGR_2015_Station6 2
KPGR_2015 Leopard_African_Male_8_200 1 KPGR_2015_Station6 2
KPGR_2015 Leopard_African_Male_8_202 1 KPGR_2015_Station11 2
KPGR_2015 Leopard_African_Male_8_202 1 KPGR_2015_Station11 2
KPGR_2015 Leopard_African_Male_8_202 1 KPGR_2015_Station12 2
KPGR_2015 Leopard_African_Male_8_202 1 KPGR_2015_Station12 2
KPGR_2015 Leopard_African_Male_8_202 1 KPGR_2015_Station12 2
KPGR_2015 Leopard_African_Male_8_202 1 KPGR_2015_Station12 2
KPGR_2015 Leopard_African_Male_8_202 1 KPGR_2015_Station13 2
KPGR_2015 Leopard_African_Male_8_202 1 KPGR_2015_Station13 2
KPGR_2015 Leopard_African_Male_8_202 1 KPGR_2015_Station18 2
KPGR_2015 Leopard_African_Male_8_202 1 KPGR_2015_Station21 2
KPGR_2015 Leopard_African_Male_8_202 1 KPGR_2015_Station21 2
KPGR_2015 Leopard_African_Male_8_202 1 KPGR_2015_Station21 2
KPGR_2015 Leopard_African_Male_8_202 1 KPGR_2015_Station21 2
KPGR_2015 Leopard_African_Male_8_202 1 KPGR_2015_Station21 2
KPGR_2015 Leopard_African_Male_8_202 1 KPGR_2015_Station21 2
KPGR_2015 Leopard_African_Male_8_202 1 KPGR_2015_Station21 2
KPGR_2015 Leopard_African_Male_8_202 1 KPGR_2015_Station22 2
KPGR_2015 Leopard_African_Male_8_202 1 KPGR_2015_Station23 2
KPGR_2015 Leopard_African_Male_8_202 1 KPGR_2015_Station24 2
KPGR_2015 Leopard_African_Male_8_202 1 KPGR_2015_Station32 2
KPGR_2015 Leopard_African_Male_8_202 1 KPGR_2015_Station32 2
KPGR_2015 Leopard_African_Male_8_202 1 KPGR_2015_Station33 2
KPGR_2015 Leopard_African_Male_8_202 1 KPGR_2015_Station33 2
KPGR_2015 Leopard_African_Male_8_204 1 KPGR_2015_Station11 2
KPGR_2015 Leopard_African_Male_8_205 1 KPGR_2015_Station19 2
KPGR_2015 Leopard_African_Male_8_205 1 KPGR_2015_Station19 2
KPGR_2015 Leopard_African_Male_8_205 1 KPGR_2015_Station4 2
KPGR_2015 Leopard_African_Male_8_205 1 KPGR_2015_Station4 2
KPGR_2015 Leopard_African_Male_8_205 1 KPGR_2015_Station4 2
KPGR_2015 Leopard_African_Male_8_205 1 KPGR_2015_Station4 2
KPGR_2015 Leopard_African_Male_8_205 1 KPGR_2015_Station4 2
KPGR_2015 Leopard_African_Male_8_205 1 KPGR_2015_Station4 2
KPGR_2015 Leopard_African_Male_8_205 1 KPGR_2015_Station4 2
KPGR_2015 Leopard_African_Male_8_205 1 KPGR_2015_Station5 2
KPGR_2015 Leopard_African_Male_8_205 1 KPGR_2015_Station5 2
KPGR_2015 Leopard_African_Male_8_207 1 KPGR_2015_Station34 2
KPGR_2015 Leopard_African_Male_8_207 1 KPGR_2015_Station40 2
KPGR_2015 Leopard_African_Male_8_207 1 KPGR_2015_Station43 2
KPGR_2015 Leopard_African_Male_8_209 1 KPGR_2015_Station37 2
KPGR_2015 Leopard_African_Male_8_209 1 KPGR_2015_Station42 2
KPGR_2015 Leopard_African_Male_8_209 1 KPGR_2015_Station42 2
KPGR_2015 Leopard_African_Male_8_209 1 KPGR_2015_Station42 2
KPGR_2015 Leopard_African_Male_8_209 1 KPGR_2015_Station42 2
KPGR_2015 Leopard_African_Male_8_211 1 KPGR_2015_Station49 2
KPGR_2015 Leopard_African_Male_8_211 1 KPGR_2015_Station56 2
KPGR_2015 Leopard_African_Male_8_211 1 KPGR_2015_Station60 2
KPGR_2015 Leopard_African_Male_8_211 1 KPGR_2015_Station62 2
KPGR_2015 Leopard_African_Male_8_211 1 KPGR_2015_Station62 2
KPGR_2015 Leopard_African_Male_8_211 1 KPGR_2015_Station62 2
KPGR_2015 Leopard_African_Male_8_211 1 KPGR_2015_Station62 2
KPGR_2015 Leopard_African_Male_8_300 1 KPGR_2015_Station13 2
KPGR_2015 Leopard_African_Male_8_300 1 KPGR_2015_Station13 2
KPGR_2015 Leopard_African_Male_8_300 1 KPGR_2015_Station14 2
KPGR_2015 Leopard_African_Male_8_300 1 KPGR_2015_Station16 2
KPGR_2015 Leopard_African_Male_8_300 1 KPGR_2015_Station21 2
KPGR_2015 Leopard_African_Male_8_300 1 KPGR_2015_Station21 2
KPGR_2015 Leopard_African_Male_8_300 1 KPGR_2015_Station21 2
KPGR_2015 Leopard_African_Male_8_300 1 KPGR_2015_Station21 2
KPGR_2015 Leopard_African_Male_8_300 1 KPGR_2015_Station21 2
KPGR_2015 Leopard_African_Male_8_300 1 KPGR_2015_Station29 2
KPGR_2015 Leopard_African_Male_8_300 1 KPGR_2015_Station29 2
KPGR_2015 Leopard_African_Male_8_300 1 KPGR_2015_Station48 2
KPGR_2015 Leopard_African_Male_8_300 1 KPGR_2015_Station48 2
KPGR_2015 Leopard_African_Male_8_305 1 KPGR_2015_Station18 2
KPGR_2015 Leopard_African_Male_8_305 1 KPGR_2015_Station28 2
KPGR_2015 Leopard_African_Male_8_305 1 KPGR_2015_Station28 2
KPGR_2015 Leopard_African_Male_8_305 1 KPGR_2015_Station28 2
KPGR_2015 Leopard_African_Male_8_305 1 KPGR_2015_Station28 2
KPGR_2015 Leopard_African_Male_8_305 1 KPGR_2015_Station28 2
KPGR_2015 Leopard_African_Male_8_305 1 KPGR_2015_Station29 2
KPGR_2015 Leopard_African_Male_8_305 1 KPGR_2015_Station4 2
KPGR_2015 Leopard_African_Male_8_305 1 KPGR_2015_Station4 2
KPGR_2015 Leopard_African_Male_8_305 1 KPGR_2015_Station44 2
KPGR_2015 Leopard_African_Male_8_305 1 KPGR_2015_Station5 2
KPGR_2015 Leopard_African_Male_8_305 1 KPGR_2015_Station5 2
Lajuma_2016 Leopard_African_Female_11_212 1 Lajuma_2016_Station15 1
Lajuma_2016 Leopard_African_Female_11_212 1 Lajuma_2016_Station3 1
Lajuma_2016 Leopard_African_Female_11_212 1 Lajuma_2016_Station4 1
Lajuma_2016 Leopard_African_Female_11_212 1 Lajuma_2016_Station4 1
Lajuma_2016 Leopard_African_Female_11_212 1 Lajuma_2016_Station4 1
Lajuma_2016 Leopard_African_Female_11_214 1 Lajuma_2016_Station5 1
Lajuma_2016 Leopard_African_Female_11_214 1 Lajuma_2016_Station5 1
Lajuma_2016 Leopard_African_Female_11_214 1 Lajuma_2016_Station5 1
Lajuma_2016 Leopard_African_Female_11_214 1 Lajuma_2016_Station5 1
Lajuma_2016 Leopard_African_Female_11_214 1 Lajuma_2016_Station6 1
Lajuma_2016 Leopard_African_Female_11_214 1 Lajuma_2016_Station6 1
Lajuma_2016 Leopard_African_Female_11_214 1 Lajuma_2016_Station6 1
Lajuma_2016 Leopard_African_Female_11_214 1 Lajuma_2016_Station6 1
Lajuma_2016 Leopard_African_Female_11_218 1 Lajuma_2016_Station10 1
Lajuma_2016 Leopard_African_Female_11_218 1 Lajuma_2016_Station7 1
Lajuma_2016 Leopard_African_Female_11_218 1 Lajuma_2016_Station8 1
Lajuma_2016 Leopard_African_Female_11_218 1 Lajuma_2016_Station8 1
Lajuma_2016 Leopard_African_Female_11_218 1 Lajuma_2016_Station9 1
Lajuma_2016 Leopard_African_Female_11_220 1 Lajuma_2016_Station11 1
Lajuma_2016 Leopard_African_Female_11_220 1 Lajuma_2016_Station14 1
Lajuma_2016 Leopard_African_Female_11_220 1 Lajuma_2016_Station14 1
Lajuma_2016 Leopard_African_Female_11_220 1 Lajuma_2016_Station14 1
Lajuma_2016 Leopard_African_Female_11_220 1 Lajuma_2016_Station14 1
Lajuma_2016 Leopard_African_Female_11_220 1 Lajuma_2016_Station14 1
Lajuma_2016 Leopard_African_Female_11_224 1 Lajuma_2016_Station1 1
Lajuma_2016 Leopard_African_Female_11_224 1 Lajuma_2016_Station1 1
Lajuma_2016 Leopard_African_Female_11_224 1 Lajuma_2016_Station1 1
Lajuma_2016 Leopard_African_Female_11_224 1 Lajuma_2016_Station1 1
Lajuma_2016 Leopard_African_Female_11_224 1 Lajuma_2016_Station1 1
Lajuma_2016 Leopard_African_Female_11_224 1 Lajuma_2016_Station1 1
Lajuma_2016 Leopard_African_Female_11_224 1 Lajuma_2016_Station35 1
Lajuma_2016 Leopard_African_Female_11_224 1 Lajuma_2016_Station35 1
Lajuma_2016 Leopard_African_Female_11_228 1 Lajuma_2016_Station17 1
Lajuma_2016 Leopard_African_Female_11_229 1 Lajuma_2016_Station15 1
Lajuma_2016 Leopard_African_Female_11_229 1 Lajuma_2016_Station26 1
Lajuma_2016 Leopard_African_Female_11_229 1 Lajuma_2016_Station26 1
Lajuma_2016 Leopard_African_Female_11_229 1 Lajuma_2016_Station38 1
Lajuma_2016 Leopard_African_Female_11_229 1 Lajuma_2016_Station39 1
Lajuma_2016 Leopard_African_Female_11_229 1 Lajuma_2016_Station39 1
Lajuma_2016 Leopard_African_Female_11_232 1 Lajuma_2016_Station20 1
Lajuma_2016 Leopard_African_Female_11_232 1 Lajuma_2016_Station20 1
Lajuma_2016 Leopard_African_Female_11_232 1 Lajuma_2016_Station20 1
Lajuma_2016 Leopard_African_Female_11_234 1 Lajuma_2016_Station16 1
Lajuma_2016 Leopard_African_Female_11_234 1 Lajuma_2016_Station16 1
Lajuma_2016 Leopard_African_Female_11_234 1 Lajuma_2016_Station16 1
Lajuma_2016 Leopard_African_Female_11_234 1 Lajuma_2016_Station22 1
Lajuma_2016 Leopard_African_Female_11_237 1 Lajuma_2016_Station22 1
Lajuma_2016 Leopard_African_Female_11_237 1 Lajuma_2016_Station25 1
Lajuma_2016 Leopard_African_Female_11_237 1 Lajuma_2016_Station31 1
Lajuma_2016 Leopard_African_Female_11_238 1 Lajuma_2016_Station25 1
Lajuma_2016 Leopard_African_Female_11_238 1 Lajuma_2016_Station34 1
Lajuma_2016 Leopard_African_Female_11_238 1 Lajuma_2016_Station34 1
Lajuma_2016 Leopard_African_Female_11_238 1 Lajuma_2016_Station34 1
Lajuma_2016 Leopard_African_Female_11_263 1 Lajuma_2016_Station36 1
Lajuma_2016 Leopard_African_Female_11_406 1 Lajuma_2016_Station38 1
Lajuma_2016 Leopard_African_Female_11_508 1 Lajuma_2016_Station17 1
Lajuma_2016 Leopard_African_Male_11_210 1 Lajuma_2016_Station1 2
Lajuma_2016 Leopard_African_Male_11_210 1 Lajuma_2016_Station11 2
Lajuma_2016 Leopard_African_Male_11_210 1 Lajuma_2016_Station12 2
Lajuma_2016 Leopard_African_Male_11_210 1 Lajuma_2016_Station12 2
Lajuma_2016 Leopard_African_Male_11_210 1 Lajuma_2016_Station12 2
Lajuma_2016 Leopard_African_Male_11_210 1 Lajuma_2016_Station13 2
Lajuma_2016 Leopard_African_Male_11_210 1 Lajuma_2016_Station13 2
Lajuma_2016 Leopard_African_Male_11_210 1 Lajuma_2016_Station14 2
Lajuma_2016 Leopard_African_Male_11_210 1 Lajuma_2016_Station14 2
Lajuma_2016 Leopard_African_Male_11_210 1 Lajuma_2016_Station14 2
Lajuma_2016 Leopard_African_Male_11_210 1 Lajuma_2016_Station36 2
Lajuma_2016 Leopard_African_Male_11_210 1 Lajuma_2016_Station40 2
Lajuma_2016 Leopard_African_Male_11_210 1 Lajuma_2016_Station40 2
Lajuma_2016 Leopard_African_Male_11_210 1 Lajuma_2016_Station40 2
Lajuma_2016 Leopard_African_Male_11_210 1 Lajuma_2016_Station40 2
Lajuma_2016 Leopard_African_Male_11_210 1 Lajuma_2016_Station5 2
Lajuma_2016 Leopard_African_Male_11_210 1 Lajuma_2016_Station6 2
Lajuma_2016 Leopard_African_Male_11_210 1 Lajuma_2016_Station6 2
Lajuma_2016 Leopard_African_Male_11_210 1 Lajuma_2016_Station6 2
Lajuma_2016 Leopard_African_Male_11_210 1 Lajuma_2016_Station8 2
Lajuma_2016 Leopard_African_Male_11_213 1 Lajuma_2016_Station12 2
Lajuma_2016 Leopard_African_Male_11_213 1 Lajuma_2016_Station12 2
Lajuma_2016 Leopard_African_Male_11_213 1 Lajuma_2016_Station12 2
Lajuma_2016 Leopard_African_Male_11_213 1 Lajuma_2016_Station15 2
Lajuma_2016 Leopard_African_Male_11_213 1 Lajuma_2016_Station16 2
Lajuma_2016 Leopard_African_Male_11_213 1 Lajuma_2016_Station2 2
Lajuma_2016 Leopard_African_Male_11_213 1 Lajuma_2016_Station22 2
Lajuma_2016 Leopard_African_Male_11_213 1 Lajuma_2016_Station26 2
Lajuma_2016 Leopard_African_Male_11_213 1 Lajuma_2016_Station26 2
Lajuma_2016 Leopard_African_Male_11_213 1 Lajuma_2016_Station3 2
Lajuma_2016 Leopard_African_Male_11_213 1 Lajuma_2016_Station35 2
Lajuma_2016 Leopard_African_Male_11_213 1 Lajuma_2016_Station38 2
Lajuma_2016 Leopard_African_Male_11_213 1 Lajuma_2016_Station38 2
Lajuma_2016 Leopard_African_Male_11_213 1 Lajuma_2016_Station38 2
Lajuma_2016 Leopard_African_Male_11_213 1 Lajuma_2016_Station38 2
Lajuma_2016 Leopard_African_Male_11_213 1 Lajuma_2016_Station38 2
Lajuma_2016 Leopard_African_Male_11_213 1 Lajuma_2016_Station39 2
Lajuma_2016 Leopard_African_Male_11_213 1 Lajuma_2016_Station4 2
Lajuma_2016 Leopard_African_Male_11_213 1 Lajuma_2016_Station4 2
Lajuma_2016 Leopard_African_Male_11_213 1 Lajuma_2016_Station40 2
Lajuma_2016 Leopard_African_Male_11_213 1 Lajuma_2016_Station40 2
Lajuma_2016 Leopard_African_Male_11_213 1 Lajuma_2016_Station40 2
Lajuma_2016 Leopard_African_Male_11_213 1 Lajuma_2016_Station40 2
Lajuma_2016 Leopard_African_Male_11_213 1 Lajuma_2016_Station40 2
Lajuma_2016 Leopard_African_Male_11_227 1 Lajuma_2016_Station16 2
Lajuma_2016 Leopard_African_Male_11_227 1 Lajuma_2016_Station17 2
Lajuma_2016 Leopard_African_Male_11_227 1 Lajuma_2016_Station17 2
Lajuma_2016 Leopard_African_Male_11_227 1 Lajuma_2016_Station17 2
Lajuma_2016 Leopard_African_Male_11_227 1 Lajuma_2016_Station21 2
Lajuma_2016 Leopard_African_Male_11_227 1 Lajuma_2016_Station21 2
Lajuma_2016 Leopard_African_Male_11_227 1 Lajuma_2016_Station21 2
Lajuma_2016 Leopard_African_Male_11_227 1 Lajuma_2016_Station21 2
Lajuma_2016 Leopard_African_Male_11_227 1 Lajuma_2016_Station27 2
Lajuma_2016 Leopard_African_Male_11_235 1 Lajuma_2016_Station23 2
Lajuma_2016 Leopard_African_Male_11_235 1 Lajuma_2016_Station23 2
Lajuma_2016 Leopard_African_Male_11_235 1 Lajuma_2016_Station23 2
Lajuma_2016 Leopard_African_Male_11_235 1 Lajuma_2016_Station23 2
Lajuma_2016 Leopard_African_Male_11_235 1 Lajuma_2016_Station23 2
Lajuma_2016 Leopard_African_Male_11_235 1 Lajuma_2016_Station23 2
Lajuma_2016 Leopard_African_Male_11_235 1 Lajuma_2016_Station23 2
Lajuma_2016 Leopard_African_Male_11_235 1 Lajuma_2016_Station23 2
Lajuma_2016 Leopard_African_Male_11_235 1 Lajuma_2016_Station24 2
Lajuma_2016 Leopard_African_Male_11_235 1 Lajuma_2016_Station30 2
Lajuma_2016 Leopard_African_Male_11_235 1 Lajuma_2016_Station33 2
Lajuma_2016 Leopard_African_Male_11_235 1 Lajuma_2016_Station34 2
Lajuma_2016 Leopard_African_Male_11_235 1 Lajuma_2016_Station34 2
Lajuma_2016 Leopard_African_Male_11_401 1 Lajuma_2016_Station14 2
Lajuma_2016 Leopard_African_Male_11_403 1 Lajuma_2016_Station22 2
Lajuma_2016 Leopard_African_Male_11_403 1 Lajuma_2016_Station22 2
Lajuma_2016 Leopard_African_Male_11_403 1 Lajuma_2016_Station23 2
Lajuma_2016 Leopard_African_Male_11_403 1 Lajuma_2016_Station23 2
Lajuma_2016 Leopard_African_Male_11_403 1 Lajuma_2016_Station23 2
Lajuma_2016 Leopard_African_Male_11_403 1 Lajuma_2016_Station23 2
Lajuma_2016 Leopard_African_Male_11_403 1 Lajuma_2016_Station23 2
Lajuma_2016 Leopard_African_Male_11_403 1 Lajuma_2016_Station29 2
Lajuma_2016 Leopard_African_Male_11_412 1 Lajuma_2016_Station15 2
Lajuma_2016 Leopard_African_Male_11_412 1 Lajuma_2016_Station15 2
Lajuma_2016 Leopard_African_Male_11_412 1 Lajuma_2016_Station15 2
Lajuma_2016 Leopard_African_Male_11_412 1 Lajuma_2016_Station15 2
Lajuma_2016 Leopard_African_Male_11_412 1 Lajuma_2016_Station2 2
Lajuma_2016 Leopard_African_Male_11_412 1 Lajuma_2016_Station2 2
Lajuma_2016 Leopard_African_Male_11_412 1 Lajuma_2016_Station2 2
Lajuma_2016 Leopard_African_Male_11_412 1 Lajuma_2016_Station2 2
Lajuma_2016 Leopard_African_Male_11_412 1 Lajuma_2016_Station2 2
Lajuma_2016 Leopard_African_Male_11_412 1 Lajuma_2016_Station2 2
Lajuma_2016 Leopard_African_Male_11_412 1 Lajuma_2016_Station3 2
Lajuma_2016 Leopard_African_Male_11_412 1 Lajuma_2016_Station4 2
Lajuma_2016 Leopard_African_Unknown_11_219 1 Lajuma_2016_Station13 NA
Lajuma_2016 Leopard_African_Unknown_11_404 1 Lajuma_2016_Station25 NA
Lajuma_2016 Leopard_African_Unknown_11_409 1 Lajuma_2016_Station8 NA
Lapalala_2016 Leopard_African_Female_30_13 1 Lapalala_2016_Station22 1
Lapalala_2016 Leopard_African_Female_30_13 1 Lapalala_2016_Station23 1
Lapalala_2016 Leopard_African_Female_30_25 1 Lapalala_2016_Station4 1
Lapalala_2016 Leopard_African_Female_30_3 1 Lapalala_2016_Station10 1
Lapalala_2016 Leopard_African_Female_30_30 1 Lapalala_2016_Station17 1
Lapalala_2016 Leopard_African_Female_30_30 1 Lapalala_2016_Station17 1
Lapalala_2016 Leopard_African_Female_30_6 1 Lapalala_2016_Station15 1
Lapalala_2016 Leopard_African_Female_30_6 1 Lapalala_2016_Station15 1
Lapalala_2016 Leopard_African_Female_30_6 1 Lapalala_2016_Station30 1
Lapalala_2016 Leopard_African_Female_30_9 1 Lapalala_2016_Station18 1
Lapalala_2016 Leopard_African_Female_30_9 1 Lapalala_2016_Station19 1
Lapalala_2016 Leopard_African_Female_30_9 1 Lapalala_2016_Station25 1
Lapalala_2016 Leopard_African_Male_30_10 1 Lapalala_2016_Station18 2
Lapalala_2016 Leopard_African_Male_30_10 1 Lapalala_2016_Station19 2
Lapalala_2016 Leopard_African_Male_30_10 1 Lapalala_2016_Station22 2
Lapalala_2016 Leopard_African_Male_30_10 1 Lapalala_2016_Station22 2
Lapalala_2016 Leopard_African_Male_30_10 1 Lapalala_2016_Station25 2
Lapalala_2016 Leopard_African_Male_30_2 1 Lapalala_2016_Station10 2
Lapalala_2016 Leopard_African_Male_30_2 1 Lapalala_2016_Station28 2
Lapalala_2016 Leopard_African_Male_30_2 1 Lapalala_2016_Station28 2
Lapalala_2016 Leopard_African_Male_30_2 1 Lapalala_2016_Station35 2
Lapalala_2016 Leopard_African_Male_30_2 1 Lapalala_2016_Station35 2
Lapalala_2016 Leopard_African_Male_30_2 1 Lapalala_2016_Station35 2
Lapalala_2016 Leopard_African_Male_30_2 1 Lapalala_2016_Station35 2
Lapalala_2016 Leopard_African_Male_30_2 1 Lapalala_2016_Station35 2
Lapalala_2016 Leopard_African_Male_30_2 1 Lapalala_2016_Station39 2
Lapalala_2016 Leopard_African_Male_30_2 1 Lapalala_2016_Station7 2
Lapalala_2016 Leopard_African_Male_30_2 1 Lapalala_2016_Station7 2
Lapalala_2016 Leopard_African_Male_30_2 1 Lapalala_2016_Station7 2
